,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
34,Super Studio in COLLBLANC 3. BARCELONA,https://www.airbnb.com/rooms/14247871,2299,monthly,2543,Entire apartment,1,,41.37402,2.1168,0.0,0.0,entire_home,3
35,Super studio in MERCAT DE COLLBLANC 3,https://www.airbnb.com/rooms/19405456,2299,monthly,2543,Entire apartment,1,,41.37213,2.11696,0.0,0.0,entire_home,2
36,Super studio in MERCAT DE COLLBLANC 1,https://www.airbnb.com/rooms/19402562,2299,monthly,2543,Entire apartment,1,,41.37377,2.11696,0.0,0.0,entire_home,2
37,Barcelona sunny terrace with great views,https://www.airbnb.com/rooms/32465712,2249,monthly,2550,Entire apartment,1,,41.40671,2.18004,0.5,0.9,entire_home,5
38,Renovated Modern Apartment with Cathedral Views,https://www.airbnb.com/rooms/12083780,2249,monthly,2550,Entire apartment,4,,41.39726,2.16963,0.9,0.0,entire_home,6
39,AmazingLoftInOldTown_SpecialPrice March/April,https://www.airbnb.com/rooms/41659342,2265,monthly,2554,Entire guest suite,5,,41.38754,2.17994,0.85,0.95,entire_home,3
40,"Aire Bcn, 2 baños cerca del Camp Nou y Fira",https://www.airbnb.com/rooms/32835868,2265,monthly,2554,Entire apartment,2,,41.3699,2.12036,0.85,0.9,entire_home,8
41,"Nice, cozy&comfy apartment near Passeig de Gracia",https://www.airbnb.com/rooms/26147794,2249,monthly,2556,Entire apartment,4,,41.39942,2.16239,0.9,0.0,entire_home,7
42,Penthouse with sea views 15 km from Barcelona,https://www.airbnb.com/rooms/23323591,2249,monthly,2562,Entire apartment,4,,41.48129,2.31846,0.75,0.9,entire_home,2
43,Sz cozy &nice apartment in the center of Barcelona,https://www.airbnb.com/rooms/42343086,2299,monthly,2562,Entire apartment,1,,41.37373,2.16658,0.0,0.0,entire_home,5
44,PPz Cozy apartment in the heart of Barcelona!,https://www.airbnb.com/rooms/42767316,2299,monthly,2562,Entire apartment,1,,41.37539,2.16189,0.0,0.0,entire_home,4
45,RSz2 cozy & nice apartment in the center of BCN,https://www.airbnb.com/rooms/42766894,2299,monthly,2562,Entire apartment,1,,41.37323,2.16704,0.0,0.0,entire_home,2
46,Sz2 cozy & nice apartment in the center of BCN,https://www.airbnb.com/rooms/42767141,2299,monthly,2562,Entire apartment,1,,41.37314,2.16443,0.0,0.0,entire_home,5
