,venue,lat,lon,address,category
0,Srđ Mountain,42.64924529165226,18.111598087472444,Srđ,Mountain
1,Villa Klaic,42.647729823474855,18.103821388684974,,Hotel
2,Park Grada Bad Homburga,42.646697,18.094418,,Park
3,Walking trail srd,42.646845,18.10535,,Trail
4,Fort Imperial,42.649224699147766,18.11160542782729,,History Museum
5,MIB Pivac,42.6444,18.1047,Zagrebačka 64,
6,"Villa ""MIA""",42.65195646949681,18.096952736377716,Od Gaja 22,Vacation Rental
7,Rooms Drage,42.6445030902152,18.10248613357544,Baltazara Bogisica 23,Hotel
8,Elapite islands Cruise,42.644259911358276,18.104990916761242,,Boat or Ferry
9,Таможенный Контроль Montenegro-Croatia,42.64399898144635,18.101748671521616,,Boat or Ferry
10,Paola Di Rosa,42.646599428280126,18.100677580083957,Volantina 1,Sorority House
11,Rooms Dora,42.647405,18.104274,Šumetska ulica 4,Hostel
12,Prometna policija Dubrovnik,42.64634116302019,18.101592349838313,Vladimira Nazora 32,Police Station
13,ORYX Rent A Car,42.64545959090279,18.1033524207421,Zagrebačka ulica 56,Rental Car Location
14,Zrinkine odaje,42.64536174517803,18.109634334007026,,Other Nightlife
15,Jadroagent International Shipping and Freight,42.6458289021732,18.102378845214844,,General Travel
16,Dubrovnik in Homeland War,42.64930737966026,18.111599990986544,,Art Gallery
17,Apartments Rock Palace,42.64683803433917,18.104550895780534,Stolacka 1,Assisted Living
18,Sona & Saša Party Location,42.645194537164905,18.107133133062913,Gornji Kono 22,Nightclub
19,Umjetnicka skola Luke Sorkocevica,42.644294,18.107165,Ulica Josipa Jurja Strossmayera 3,Dance Studio
20,Dubrovnik Cable Car - Top (Bosanka) Station,42.64923608308871,18.111640219354854,E65,Cable Car
21,Medicinska Skola,42.645159,18.103798,Baltazara Bogsica 10,High School
22,Family Stanos,42.64388656616211,18.108112335205078,,Hostel
23,Marko Polo Hostel,42.647234,18.104417,,Hostel
24,Apartments Deranja,42.64609223327004,18.103531902216883,Ulica Pera Bakica 4,Hotel
25,AB Apartement,42.647791,18.097184,,Vacation Rental
26,Villa Brunello,42.643885,18.104806,,Boarding House
27,Magnificent View Hostel,42.650847,18.098217,Budvanska 4b,Hostel
28,Bric-a-brac,42.644314,18.105692,Zagrebacka 13,Public Art
29,Sobe Room Appatmens,42.645821961136214,18.103827178417088,,Travel & Transport
30,Sobe Mara,42.64729300078518,18.10440036243013,,Hostel
31,Guesthouse Martin,42.65067,18.098757,Tivatska 1,Vacation Rental
32,Libertas Bus Line 3,42.645183,18.107078,Nuncijata,Bus Line
33,Old Dinka,42.64419225471893,18.106415199469097,,Housing Development
34,Only Apartments,42.64369,18.107775,Strma 9,Residential Building (Apartment / Condo)
35,Royal Princess,42.644323246121516,18.10717366162165,,Residential Building (Apartment / Condo)
36,PassionFlower,42.643936,18.108903,,Residential Building (Apartment / Condo)
37,Apartman A Kind Of Magic Dubrovnik,42.651615,18.098332,,Residential Building (Apartment / Condo)
38,Appartments Marevista,42.64428,18.108128,,Residential Building (Apartment / Condo)
39,studio im,42.646843,18.100542,Vladimira Nazora 16,Residential Building (Apartment / Condo)
40,Panorama Guesthouse,42.65206081958255,18.098182240852076,Majkovska 1 Gruz,Boarding House
41,Hostel Center Dubrovnik,42.650836,18.098242,4 Budvanska,Hostel
42,Apartment Dubrovnik Travel,42.65082518336283,18.098286454154014,Ulica Budanksa,Hostel
43,Villa Nicol,42.646461486816406,18.10409164428711,,Residential Building (Apartment / Condo)
44,Apartment & Room Andrea,42.64801,18.101688,,Residential Building (Apartment / Condo)
45,Apartment Laos,42.6489498891457,18.096700099903014,,Residential Building (Apartment / Condo)
46,Villa Kosovic,42.64486345757658,18.110618608408235,,Residential Building (Apartment / Condo)
47,Vicina 5,42.64373779296875,18.107385635375977,Vicina 5,Bed & Breakfast
48,Villa Elly Apartments,42.645715,18.098822,Ivana Matijasevica 2A,Bed & Breakfast
49,Sobe Nar,42.644226,18.106896,,Bed & Breakfast
50,Villa Doda,42.64358985554334,18.105291984106902,Antuna Masle 1,Bed & Breakfast
51,Apartment Why Green,42.649244,18.101392,9 Brdasta,Bed & Breakfast
52,Self-service Laundry room,42.645638,18.102977,,Laundry Service
53,Parking,42.64453331246328,18.10537304074978,,Parking
54,pekara Galeta,42.64449755,18.10513937,,Bakery
55,garaža dubrovnik 1,42.6450812223306,18.10323268931305,,Parking
56,Apartments Rock Palace,42.646358489990234,18.104354858398438,Stolacka 1,Assisted Living
57,Apartments Princ Hrvoje,42.64908436856967,18.096329565772418,Natka Nodila 8,Bed & Breakfast
58,Konzum,42.64610567754902,18.102142370924465,Zagrebačka 1,Grocery Store
59,Guesthouse Libertas,42.64486051105976,18.103722963255567,Pera Budmani 19,Bed & Breakfast
60,Rooms Matea,42.648128,18.099798,3 Od Gaja,Hostel
61,villa ankora,42.64578622956633,18.104927229475482,,Residential Building (Apartment / Condo)
62,Italiana Food Bar Dubrovnik,42.645737,18.103181,,Pizza Place
63,Cafe Bar DIX,42.648331981097755,18.09904489646132,Andrije Hebranga,Bar
64,Pinky,42.64461612669568,18.10511561918536,,Bar
65,Caffe Bar Seven Sins,42.64845411856598,18.0987264662592,Andrije Hebranga 16,Karaoke Bar
66,Apartments ZoomZoom,42.647208,18.100723,Andrije Hebranga 2a,Hotel
67,Apartment Saint John,42.644209,18.10574,Srednji Kono 18,Hotel
68,4B Apartments,42.647852,18.09695,Diva Natali 3,Boarding House
69,Apartment Art,42.644367,18.105671,Zagrebačka 13,Hotel
70,Villa Anica,42.64429790250642,18.10274362564087,Baltazara Bogisica,Hotel
71,Souvenir Shop,42.649175,18.111678,,Souvenir Shop
72,Apartments & Rooms Stella,42.646621,18.105273,,Boarding House
73,Apartmani Imperial,42.64369696268087,18.106727847765935,Srednji Kono 14,Hotel
74,Villa Dard Dubrovnik,42.645605,18.10709,,Resort
75,Turtle Apartments,42.6436458,18.1089467,"Za kapelicom, 2",Hotel
76,Villa Banana,42.65104596745354,18.098124344588346,,Hostel
77,Hedera Estate,42.64639151883576,18.100046506318062,Rudimira Rotera 12A,Hotel
78,Keka-voće i povrće,42.649104,18.098445,,Fruit & Vegetable Store
79,Villa Iveta,42.643628,18.105564,,Hotel
80,Ladies Who Kiki - Dubrovnik Branch,42.646656,18.10007,,Vacation Rental
81,Appartement Aurelia,42.643802619851456,18.108806387950082,Zu Kapelicom 6,Residential Building (Apartment / Condo)
82,Noa Apartments,42.645259,18.105007,,Residential Building (Apartment / Condo)
83,Studenac Market,42.646206,18.102083,,Grocery Store
84,Apartment Jelena,42.651917,18.0979,,Bed & Breakfast
85,Dubrovnik Icy Guest House,42.65085220336914,18.09803009033203,,Bed & Breakfast
86,Spot To Fly Drone,42.644622,18.108204,,Park
87,Gornja postaja žičare - Srdj,42.64908361554872,18.11165499481692,,Other Great Outdoors
88,ulica Pera Budmanija,42.645062,18.103862,,Pedestrian Plaza
89,Villa Dard,42.646514243386754,18.102952934120122,,Bed & Breakfast
90,B&B Villa Dubronik Garden,42.645744,18.104764,,Bed & Breakfast
91,Apartment Pasko,42.647296,18.102006,Privezna 4,Bed & Breakfast
92,Pemo,42.647977,18.099258,,Grocery Store
93,Panorama,42.648997272631966,18.11186737936316,Brsalje 1,Café
94,United Colors of Benetton,42.6444955803624,18.105604631274442,Iza Luze 2,Clothing Store
95,Perak auto - MAZDA,42.64715468587566,18.10044765472412,Andrije Hebranga 2a,Auto Dealership
96,yetien,42.646205,18.103456,,Moving Target
97,Brischki's chambers,42.649702165304646,18.09679852310588,Gabra Roncevica 26,Residential Building (Apartment / Condo)
98,#BAMSweekend Funhouse,42.644159827512226,18.106727847765935,Zagrebačka 28,Comedy Club
99,Villa Benic,42.645477294921875,18.103910446166992,Zagrebacka 54,Residential Building (Apartment / Condo)
100,Brdasta Ulica 12,42.648736,18.102035,Brdasta Ulica 12,Residential Building (Apartment / Condo)
101,apartman Viola,42.64401626586914,18.105998992919922,Srednji Kono 18B,Residential Building (Apartment / Condo)
102,Krispy Kreme,42.643057590962826,18.10448720858493,,Dessert Shop
103,Guesthouse Fabris,42.64890670776367,18.09698486328125,,Bed & Breakfast
104,Nota & Bene,42.646263893057906,18.106143079911018,,Mediterranean Restaurant
105,crodux,42.64303970336914,18.104690551757812,,Gas Station
106,Manda Rooms,42.64389,18.101818,,Vacation Rental
107,Apartments Koncul,42.64573,18.099442,,Hotel
108,Villa Adria,42.64861297607422,18.096765518188477,"Vladimira Nazora 11B, Gruz",Boarding House
109,Apartments Carmen & Tosca,42.645492,18.099004,,Boarding House
110,(NEM) Janja Katić,42.64343086089734,18.108076870872157,Za Kapelicom 12,Hotel
111,Apartments & rooms Maria Bilicic,42.646751,18.101895,Privežna ul. 2,Hotel
112,Limestone House Dubrovnik,42.64502521612084,18.104342465007083,,Hotel
113,Trippentrekkers @Dubrovnik,42.646925,18.104478,,Residential Building (Apartment / Condo)
114,Apartmant Nia,42.64724788212624,18.102744500388134,Anica Dedo,Residential Building (Apartment / Condo)
115,Maria Di Apartments,42.64767,18.10037,Ulica Pera Beatovića 7,Residential Building (Apartment / Condo)
116,Foretic Guesthouse,42.64833,18.099902,Ulica od Gaja 3,Bed & Breakfast
117,Depozit,42.6447052616272,18.10608518216342,,Well
118,Rooms Batina,42.650642,18.099088,Marka Gjaje 1,Bed & Breakfast
119,Hotel Adria,42.65798973376725,18.091748125373204,"Radnicka, 46",Resort
120,Hotel Adria Pool,42.657817,18.091885,,Hotel Pool
121,Cafè Bar Song,42.658106505538875,18.091790558619383,"St jepana cvijica, 22",Cocktail Bar
122,danica guesthouse,42.65964889526367,18.091304779052734,"Radnicka 33,",Bed & Breakfast
123,Tiskara Alfa-2,42.656932,18.089078,Metohijska 5,Paper / Office Supplies Store
124,Tommy Market,42.658367,18.090262,Ulica Stjepana Cvijića 34,Grocery Store
125,Libertas,42.657812,18.091802,,Historic Site
126,MIB Pivac,42.65972,18.08944,Obala S.Radića 19,
127,Amfora - Mediterranean Grill & Pasta,42.65744503455895,18.088021997346978,Obala Stjepana Radica 26,Coffee Shop
128,Svratiste,42.65926657117184,18.08913318606732,,Animal Shelter
129,Rooms & Apartments Abba,42.659875,18.089978,"Đura Basaričeka 7, 20000 Dubrovnik",Hotel
130,zio Aparment,42.65980095445277,18.09122318740118,,Residential Building (Apartment / Condo)
131,Budva,42.655055,18.091652,,
132,Frizerski salon Miluka,42.65703768744,18.092056876080285,Ulica Silvija Strahimira Kranjcevica 30,Miscellaneous Shop
133,Beach Bar Hawaii,42.659581838640804,18.091460556865986,,Pizza Place
134,Private Hospital Marin Med Dubrovnik,42.65718965136192,18.08850213580713,Dr. Ante Starcevica 45,Medical Center
135,Let's Ride,42.65983402689878,18.091101607989682,,Travel Agency
136,Studenac,42.655502,18.091782,Stjepana Cvijica 3,Convenience Store
137,Dilberovic,42.660105426077216,18.091228976898154,,Resort
138,Red Dwarf Guesthouse,42.657328,18.091762,,Hostel
139,Apartment Anet,42.658639,18.090904,,Vacation Rental
140,Cafe Bar None,42.65767048367834,18.089445816948164,,Bar
141,Caff bar Song,42.657697,18.088092,,Café
142,perak pero,42.660343170166016,18.088909149169922,"mljestka, 11",Boarding House
143,Rooms Adrijana,42.65579605102539,18.091705322265625,"Augusta Cesarca 4,",Hostel
144,Plodovi Zemlje,42.658456,18.08874,,General Entertainment
145,Gulliver Travel d.o.o.,42.65722184020519,18.088288754747996,Obala Stjepana Radića 25,General Travel
146,Akvarij / Aquarium,42.639913610691416,18.112276196479797,Ul. kneza Damjana Jude 2,Aquarium
147,red dwarf guesthouse,42.657282,18.091754,,Hostel
148,Apartment Denis,42.657939,18.090651,,Residential Building (Apartment / Condo)
149,Autobusno Stajalista Gruz,42.65731217363925,18.08806213822216,,Bus Station
150,Kraš,42.65641156437844,18.091888980263036,,Dessert Shop
151,Kod Kuma,42.65686798095703,18.09053611755371,,Karaoke Bar
152,Caffe bar Rhea Silvia,42.65724656572874,18.088267487908556,Obala Stjepana Radica 26A,Café
153,Dubrovnik,42.65848062176034,18.0884558202424,Hirvatistan Dubrovnik,Bar
154,Guesthouse Maria,42.656342,18.090025,Andrije hebranga 90,Hostel
155,Apartment Purple Petra,42.658773,18.090384,,Hotel
156,Guest House Ivona,42.65874,18.089314,,Hotel
157,Apartments Gera,42.65534719343102,18.093139516811544,Janjevska 4,Boarding House
158,Apartments Dubrovnik Palm Tree Paradise,42.658735,18.090178,,Vacation Rental
159,Guesthouse Brunsko / Nina,42.65589904785156,18.093366622924805,Janjevska 13,Hostel
160,Servis BUBA,42.65680706270542,18.089978448065118,,Automotive Shop
161,Berkeley Hotel Dubrovnik,42.65885295743324,18.088375840149567,Andrije Hebranga 116A,Hotel
162,Hostel Petra Marina,42.657285,18.088569,,Hostel
163,Jele Rooms,42.65902631777788,18.075047756176314,,Hostel
164,Apartaments Tonko,42.656042,18.090148,,Boarding House
165,Lonza Apartment,42.654771,18.093845,,Vacation Rental
166,Guesthouse Victoria,42.65567398071289,18.091520309448242,,Boarding House
167,Bus stop magistrala 3,42.65666,18.093733,,Bus Stop
168,Nikolina,42.65660685568794,18.089353185543136,,Hostel
169,Apartements Miljas,42.657901,18.088429,Radnicka 6,Residential Building (Apartment / Condo)
170,Apartment Doris & Iris,42.659095,18.089041,,Residential Building (Apartment / Condo)
171,City Apartments,42.654325,18.092665,,Residential Building (Apartment / Condo)
172,Vila Marija,42.656421943807864,18.09022160605368,,Bed & Breakfast
173,Guesthouse Perica,42.662514,18.090052,,Bed & Breakfast
174,Villa Ivan,42.65539981978058,18.093787945157437,,Bed & Breakfast
175,LOBBY Gourmet & Bar,42.657257,18.088583,,Bistro
176,Sinistaj Rooms,42.655971,18.092526,Augusta Cesarca 1,Hostel
177,Appartements Dora,42.659847,18.088614,,Residential Building (Apartment / Condo)
178,S&L Guesthouse,42.65548984270942,18.09143739886141,,Hostel
179,Nicky Guesthouse,42.661345,18.0901,,Boarding House
180,Apartments Depozit,42.65692,18.090353,,Housing Development
181,Krile Rooms,42.65835,18.089118,,Bed & Breakfast
182,Lile Guesthouse,42.650932,18.081895,Petra Hektorovića 18b,Boarding House
183,Zubna Ordinacija Jurišić,42.650619,18.082206,Petra Hektorovića 3,Dentist's Office
184,What's Up,42.650064,18.083113,,Lounge
185,Dubrovnik Dental,42.650543,18.082413,,Dentist's Office
186,Dubrovnik Sensation,42.65005636727261,18.08313536591396,,Government Building
187,Dječji vrtić Palčica,42.64926956805445,18.084311485290527,Iva Vojnovića 34,General College & University
188,The Garden,42.64955365122718,18.082165718078613,,Garden
189,Ispred kuce,42.65036339507478,18.082463802563538,,Scenic Lookout
190,mbm-vrtni centar,42.650066,18.083956,Marka Marojice 4,Garden Center
191,Plaza Cafe,42.649911,18.083086,Iva Vojnovica 37,Café
192,Caffe bar Mirakul,42.650119,18.083159,Iva Vojnovica,Café
193,Grod Dubrovnik,42.64955139160156,18.082910537719727,,Beer Garden
194,Retro cafe,42.650315,18.082947,,Café
195,Lounge Bar Culto,42.65000008164828,18.083151286622755,Iva vojnovica,Lounge
196,Level,42.649906,18.083018,,Cocktail Bar
197,Caffe Bar Petrunjela,42.64965057373047,18.083478927612305,,Pub
198,City cafe,42.65017592431783,18.083251087806524,Iva Vojnovića 34d,Café
199,U Šumi,42.64860304597029,18.080703850366955,,Field
200,Alfaplan Građenje D.o.o.,42.650006,18.083594,Marka Marojice 3,Office
201,HSP dr. Ante Starčević,42.64908244301888,18.082834320093557,Iva Vojnovića 31,Office
202,"Upravni odjel za obrazovanje, šport, socijalnu skrb i civilno društvo",42.649025,18.083277,Iva Vojnovića 31a,Office
203,"Frizerski Salon ""ART""",42.653837,18.080688,Od Batale 21-23,Salon / Barbershop
204,Kauc,42.65059567907511,18.082608535920805,,College Cafeteria
205,Annimi Commerce,42.6483,18.087296,,Office
206,zavod za mediteranske kulture,42.649542,18.084395,,College Administrative Building
207,Doctor Dubravko Jurici,42.650658,18.082801,,Dentist's Office
208,Avax Rent-A-Car,42.646884,18.082634,18 Josipa Kosora,Rental Car Location
209,Croatia Airline,42.653208,18.084021,,
210,Zubna Ordinacija dr. Korda,42.64869718508105,18.08486059569611,Iva Vojnovica 30,Dentist's Office
211,Bazinga,42.650264,18.083257,,Bar
212,Pallacio Levi,42.65241491646171,18.084796912546363,Bana Josipa Jelačića 87,
213,"Veterinarska ambulanta ""CAMPI""",42.647013291917304,18.082498538563097,,Veterinarian
214,Zlatno Zrno,42.651835149135316,18.0826143252565,Iva Vojnovica 50,Bakery
215,Čokolino,42.651549297437846,18.08516743287427,,
216,Mario's Palace,42.651293,18.086708,Kneza Branimia 45,Building
217,Marjana hairdresser shop,42.65184020996094,18.08208465576172,Ulica Iva Vojnovica 61b,Salon / Barbershop
218,RUZA ROOMS,42.651358,18.079974,jajinska19,Boarding House
219,Caffe Paradiso,42.650097244763245,18.083077472464176,Iva Vojnovića bb,Café
220,Optika vangogh 5 (optic shop),42.652683111437234,18.086504783377233,Antununska 5,Optical Shop
221,HP,42.653359903972664,18.077658693625164,,Post Office
222,Caffe bar Cohiba,42.65039,18.08298,Iva Vojnovića 41a,Lounge
223,whats up,42.649959494720896,18.08301957902524,Ul. Iva Vojnovića 37,Nightclub
224,Opca Bolnica Dubrovnik,42.647781924800874,18.07700450988251,,Hospital
225,Emergency Room,42.650066219359935,18.077270814601427,Ante Sercera,Emergency Room
226,"Bolnica Dubrovnik, Medarevo",42.64776093734414,18.076270662303646,Dr. Roka Mišetića,Hospital
227,Solidarnost,42.64745932379443,18.08228433329473,,Other Great Outdoors
228,Bijelo Polje,42.64887619018555,18.08266830444336,,Field
229,Frizerski salon Maja,42.649280482304164,18.08252748523238,Iva Vojnovica,Salon / Barbershop
230,Garaža Dubrovnik,42.65302871973694,18.083783773292804,,Parking
231,Overklox,42.65288360062437,18.08265485060945,Od Sv. Mihajla 17,Electronics Store
232,Sirius d.o.o.,42.64723,18.08211,Josipa Kosora 28,Electronics Store
233,Praonica auta,42.64853,18.077762,,Car Wash
234,Brenum,42.653702,18.084033,,Electronics Store
235,Jens Kapor d.o.o.,42.652429628689006,18.080894897323947,,Electronics Store
236,Torcidin klub,42.651451110839844,18.07686996459961,Fra Filipa Grabovca 1950,Gay Bar
237,kod Vice Marice,42.651984612616026,18.08292116020395,,Rest Area
238,Pekarnica Klas,42.65250145227269,18.085653741478698,,Bakery
239,Gradski Stadion Lapad,42.65401112944086,18.078492345715052,,Soccer Field
240,Caffe bar SV.VLAHO,42.64754486083984,18.07657623291016,Roka Mišetića bb,Café
241,Caffe Bar Kupa,42.65327681626851,18.08114962678385,Od Batale 3-7,Bar
242,Caffe Bar Župaho,42.64827429933725,18.085381640141467,Iva Vojnovica 11,Café
243,Optika vangogh 2 (optic shop),42.65297829087287,18.086493204560178,Nikole Tesle 5,Optical Shop
244,Apartment Helen,42.65275955200195,18.077213287353516,"Josipa Pupacica, 8",Boarding House
245,Studio Kristic,42.6483382030154,18.08772056158111,"Alberta hallera 17, montovjerna",Hostel
246,Auto Dubrovnik d.o.o.,42.65277510471832,18.085202169177787,,Automotive Shop
247,RIT Gym,42.653013,18.078776,,Gym
248,Videoteka Star Wars,42.653211,18.078097,,Video Store
249,"Hair & Cosmetic Studio ""Marijana""",42.652817,18.07914,Iva Vojnovica 61B,Salon / Barbershop
250,Alhambra,42.65237045288086,18.08062744140625,,Salon / Barbershop
251,Sv.Vlaho od Gorice,42.646212,18.08026,Gorica Sv. Vlaha,Historic Site
252,Restaurant Bokar,42.65269,18.078932,Od Svetog Mihajla,Restaurant
253,Apartment Davor,42.653693,18.081831,Od Batale 17,Residential Building (Apartment / Condo)
254,Central Burger,42.652856,18.079442,,American Restaurant
255,Prkoca,42.649294,18.085184,,Automotive Shop
256,Frizerski Salon Katarina,42.648590087890625,18.084949493408203,,Salon / Barbershop
257,Teren Čokolino,42.651237,18.084603,Vlatka Mačeka bb,Soccer Field
258,Villa Music,42.64802360399692,18.081763294073006,Josipa Kosora 22,Bed & Breakfast
259,Suzana's garden,42.65301974886107,18.084009558324514,Svetog Mihajla,Garden
260,Apartmani Toni,42.65388864801828,18.079268107322285,,Bed & Breakfast
261,Frizerski salon šejla,42.652263615528234,18.078006048388804,Ante šercera 1,Nail Salon
262,Bobis,42.652827,18.086535,,Bakery
263,Borgun,42.6531,18.085913,Ulica Nikole tesla 5,Bakery
264,Artemida,42.65209822876287,18.076900303750755,Antuna Barca 6,Motel
265,Libertas Bus Line 10,42.65317327342746,18.08110331232096,Ante Starcevica,Bus Line
266,Privredna banka Zagreb (PBZ),42.64858948531083,18.083332203724396,Josipa Kosora 4,Bank
267,California Apartements,42.652216,18.081151,,Vacation Rental
268,Cocoon Hostel,42.64785959494752,18.082685568334735,Josipa Kosora 40,Hostel
269,Restaurant Belvedere,42.65234738753239,18.08135297632054,Iva Vojnovica,Restaurant
270,Arija Pastry,42.653134,18.0858,"Nikole Tesle, 9",Café
271,Klara Slaticarnica,42.653576,18.084816,,Café
272,"Café bar ""Dvije masline""",42.64777063349814,18.077079769888456,Dr. Roka Mišetića 2,Café
273,time out caffe,42.648422,18.085252,,Sports Bar
274,Atlant Bistro,42.653230832975886,18.084858655929562,Nikole Tesle 14,Eastern European Restaurant
275,Caffe Bar D'el,42.653885,18.083265,,Nightclub
276,Marginoalen Dreioek,42.6534,18.084105,,Fraternity House
277,Autobusno stajalište Square,42.652865,18.079052,,Bus Line
278,Casa Croatia,42.652695,18.08194,,Fraternity House
279,Libertas Bus Line 5,42.653555,18.078203,,Bus Line
280,Villa Astra,42.64898,18.086119,,Hotel
281,Villa Franovic,42.65296710313857,18.07805815163709,,Hostel
282,"Voće i povrće ""Kolak""",42.65372520158942,18.082290122624357,Od svetog Mihajla 25,Fruit & Vegetable Store
283,Green Park Apartments,42.647975,18.083379,,Hotel
284,Guesthouse Cuba,42.653584,18.084352,"Ulica Nikole Tesle 14,",Hostel
285,Villa Mia,42.653755175389904,18.078226039941434,"Zrtava s Dakse 6, Lapad",Housing Development
286,apart dubrovnik,42.65171514528223,18.086012684034596,,Residential Building (Apartment / Condo)
287,Dino & Jele Appartments,42.64925,18.086548,,Residential Building (Apartment / Condo)
288,Teatar,42.65268858813778,18.080099208142244,Iva Vojnovića 72,Restaurant
289,Majsan,42.65341567993164,18.085744857788086,,Historic Site
290,Apartments Topolo,42.648407,18.088001,,Residential Building (Apartment / Condo)
291,Panto Pita,42.65291,18.079276,,Theme Restaurant
292,Peric,42.646944,18.082009,,Bed & Breakfast
293,Hotel IVKA,42.6530554851822,18.08121113307839,Od Svetog Mihajla 21-37,Hotel
294,Ankora Travel,42.64843309340028,18.08572769165039,Iva Vojnovića 32,Travel Lounge
295,Djecji vrtic Palcica,42.64913525895113,18.084009558324514,,Playground
296,Apartment Fiorella,42.65131,18.07923,,Hotel
297,Taverna Otto,42.65323017497588,18.085959297713107,Nikole Tesle 8,Mediterranean Restaurant
298,Americka igraonica Panda,42.652723,18.077568,,Playground
299,Vila Mandic,42.648196801460685,18.086058999233458,,Boarding House
300,Hostel Violet,42.64838260385291,18.084802701923067,Iva Vojnovica 25,Hostel
301,"Sandwich bar ""Buono""",42.648582458496094,18.085559844970703,Iva Vojnovića 28,Sandwich Place
302,Apartment Pavle,42.648328,18.08571,,Motel
303,Rixos Spa,42.64467664357958,18.09143739886141,,Salon / Barbershop
304,Danče Beach,42.64073441525944,18.101016697629596,,Beach
305,Rixos Hotel Beach Dubrovnik,42.64452865013266,18.09168805881849,Dubrovnik,Beach
306,Azzur Fish Restaurant,42.644581155765685,18.091558978404755,Rixos,Seafood Restaurant
307,Sixt Rent a Car - Dubrovnik/Hotel Rixos,42.64542416244349,18.090919804893474,Liechtensteinov Put 3,Rental Car Location
308,University Of Dubrovnik Campus,42.64491483391511,18.09228266715044,,General College & University
309,Müller,42.65065409,18.09294652,Vukovarska ulica 14,Pharmacy
310,Club Boninovo,42.645402751410984,18.096102476119995,Ulica Branitelja Dubrovnika,Beach
311,Coffee Break Dubrovnik,42.643982227786815,18.10024380683899,Branitelja  Dubrovnika 41,Coffee Shop
312,Golden sun Ćasino,42.64583740527365,18.0906037118502,Liechensteinov put 3,
313,Fizikalna terapija Stjepo Jarak,42.64760483644926,18.09381689288309,Ante Starčevića 1,Doctor's Office
314,Sveucilisni Kampus - Kantina,42.64432354370311,18.100324410203687,,College Cafeteria
315,Kantina,42.64440729188331,18.10021440655255,Branitelja Dubrovnika 41,College Cafeteria
316,HRT,42.64615006546229,18.095930084158862,,Building
317,Sixt Dubrovnik Rixos Libertas,42.64701542258575,18.0902737113618,,Rental Car Location
318,Mozaik,42.64531350425884,18.091008695965296,Rixos Libertas,Breakfast Spot
319,Dom zdravlja Dubrovnik,42.64705586140614,18.094326373297253,Ante Starčevića,Doctor's Office
320,Sveucilisni Kampus - Radionica Za Papir,42.64407650747992,18.100278092872138,,University
321,Hrvatski Zavod Za Zdravstveno Osiguranje,42.647767,18.09441,Bana Josipa Jelacica 2,Government Building
322,Villa Bonaca,42.64223814829335,18.09005950070675,Korculanska 2,Bed & Breakfast
323,UNIDU radio,42.644470380340316,18.100104402940385,"Branitelja Dubrovnika 41, 20 000 Dubrovnik, Croatia",Radio Station
324,Globetrotter Tours Schreiter,42.645067,18.09139,,General Travel
325,Vodka Train Tours by www.VodkaTrain.biz,42.64551,18.090727,,General Travel
326,Rixos Fitness & Gym Center,42.64532584547052,18.090968625380377,,Gym
327,Villa Smodlaka,42.645205,18.091915,,Vacation Rental
328,caffe bar moca,42.647836,18.093352,,Wine Bar
329,Rooms La Mirage,42.64805221557617,18.092802047729492,,Boarding House
330,Trgovina Harpoti,42.644238,18.10059,Dubrovačkih Branitelja 24,Convenience Store
331,Oktoberfest Fashion by www.Bembeltown.com,42.645228926820266,18.090528448549954,,Clothing Store
332,Oktoberfest Fashion by www.Bembeltown.com,42.645068,18.091389,,Clothing Store
333,Bmw,42.645676,18.097113,,Moving Target
334,Sveučilišni kampus - Stara bolnica,42.644277441664,18.100288147636686,Branitelja dubrovnika,University
335,Agora,42.645335779865135,18.09098002863826,,Bar
336,Black Jack,42.647781,18.093691,Bana J. Jelačića 11,Bar
337,Skate Shop Kazin,42.647891188203985,18.09345215173747,Bana Josipa Jelačića 9,Board Shop
338,Maro Apartment,42.64733123779297,18.093101501464844,,Assisted Living
339,Apartments BrunoR,42.645032,18.090485,Eugena Kvaternika 2,Vacation Rental
340,Merit Casino Libertas,42.645437,18.091186,Liechtensteinov put 3,Casino
341,Rixos Libertas Dubrovnik Dinner and Breakfest Room,42.64528003572671,18.090933712690376,Rixos Libertas,American Restaurant
342,Rixos Golden Sun Casino,42.645420348419236,18.09082265975045,Liechtensteinov Put,Casino
343,lapad market,42.64476478075572,18.09192950683128,Kralja Tomislava,Farmers Market
344,Plaza ispod Hotela Bellveue,42.64620770039998,18.09225082397461,,Beach
345,Xenia design,42.645656,18.090759,Liechteinsteinov put 3,Women's Store
346,Stijena pored Rixosa,42.64519247087716,18.091292661372044,,Beach
347,Rixos Libertas Dubrovnik,42.64532794598224,18.090978980153526,Liechtensteinov put 3,Hotel
348,Roxy club cafe,42.647742780619986,18.093609615773516,Bana Josipa Jelačića 11,Pub
349,ljetno kino Slavica,42.645563880414734,18.09819382010612,,Movie Theater
350,Klub Orlando,42.64341759849805,18.099380695937512,,Other Nightlife
351,Pušo's Pub,42.640832,18.101087,,Bar
352,Hostel Villa Garden,42.64422607421875,18.100801467895508,,Hostel
353,Youth Hostel Dubrovnik,42.648164663996134,18.09268214406239,Vinka Sagrestana 3,Hostel
354,"Bus station ""Dom zdravlja""",42.647577266268286,18.094737431969172,Branitelja Dubrovnika,Bus Station
355,Libertas Bus Line 1A,42.64799127098774,18.09278056598936,,Bus Line
356,Plus Market,42.64686,18.093554,,Convenience Store
