,venue,lat,lon,address,category
312,Galeria Llibreria Cafe,41.38326885919103,2.1651495862102075,"Carrer de Joaquin Costa, 45",Café
313,La Bikeria Bike and Scooters Rental,41.38294,2.165172,Carrer Tigre,Bike Shop
314,Cosy Room,41.38252,2.165827,Carrer Joacin Costa 47,Residential Building (Apartment / Condo)
315,Enrotllat - Slow Natural Food,41.383237,2.166364,Carrer Valdonzella,Mediterranean Restaurant
316,The Bus Music Club,41.383116111758234,2.165173575697496,Almogavers 149,Nightclub
317,Tàber Café,41.382896,2.1652687,,Coffee Shop
318,Badulake,41.383358,2.164937,Joaquim Costa,Food & Drink Shop
319,Casa El Papi 2,41.38252,2.165671,,Brewery
320,Oddland,41.3831989,2.1651574,,
321,Badulake,41.38336088170765,2.165475844333303,Joaquim Costa,Deli / Bodega
322,dosmil 2000,41.38347,2.165108,,Camera Store
323,MyRentalHost (Raval 4),41.38304901123047,2.165318489074707,Joaquin Costa 50,Bed & Breakfast
324,Llibreria,41.38268414421755,2.165461450542692,,Bar
325,Trigre,41.382991,2.165186,,Playground
326,Moraima,41.383494,2.164854,"C. de la Verge, 1",Art Gallery
327,Casa El Papi 2,41.38239,2.1659124,,Brewery
328,Coco's Sofa,41.382213,2.165357,,
329,BCN 40,41.3827316720095,2.166113973677786,Joaquim Costa 40,
330,Bogeda Sepulvada,41.383412,2.164974,"SEPÚLVEDA, 173",
331,Slownaturalfood,41.383409,2.164785,,Gastropub
